uuid,subject,has_image,image,golden_answer,problem_statement,model_response,evaluation_reason,eval
73d9da66-451f-4585-a1cb-d03ba5a29318,integral_calc,False,,Answer is: $-x^2+x-\frac{1}{3}\cdot\ln\left(\left|x-\frac{2}{3}\right|\right)+\frac{1}{2}\cdot\ln\left(\left|1-\frac{2}{3\cdot x}\right|\right)+C$,"Compute the integral:
$$
\int \frac{ 6 \cdot x^3-7 \cdot x^2+3 \cdot x-1 }{ 2 \cdot x-3 \cdot x^2 } \, dx
$$",,,
73de1a56-66c6-4eac-929a-6307d780e875,integral_calc,False,,"$\int \frac{ x+2 }{ \sqrt{6+10 \cdot x+25 \cdot x^2} } \, dx$ = $\frac{1}{25}\cdot\sqrt{6+10\cdot x+25\cdot x^2}+\frac{9}{25}\cdot\ln\left(1+5\cdot x+\sqrt{1+(5\cdot x+1)^2}\right)+C$","Compute the integral:
$$
\int \frac{ x+2 }{ \sqrt{6+10 \cdot x+25 \cdot x^2} } \, dx
$$",,,
742ba56b-3cf1-4e54-912d-1fe003842acb,sequences_series,False,,"1. The Taylor series in summation notation is $\sum_{n=0}^\infty\left(\frac{(-1)^{n+2}\cdot\left((n+1)!\right)\cdot2^{n-2}\cdot(3\cdot n+4)}{n!}\cdot x^n\right)$
2. The sum of the series is $\frac{2}{9}$","Determine the Taylor series for the function $f(x) = rac{ 1-x }{ (1+2 \cdot x)^3 }$, centered at $x = 0$.

Use this decomposition to find the sum of the series $\sum_{n=0}^\inftyrac{ (-1)^n \cdot (n+1) \cdot (3 \cdot n+4) }{ 2^{n+2} }$.  

1. Submit the Taylor series in summation notation.
2. Submit the sum of the series.",,,
745e79db-e211-4134-9a5f-2f6014fa502b,differential_calc,False,,"1. Interval(s) where the function is increasing: $\left(-\infty,-\sqrt{2}\right)$, $(2,\infty)$
2. Interval(s) where the function is decreasing: $\left(\sqrt{2},2\right)$","For the function $y = 2 \cdot x + \ln\left(\frac{ 1 }{ \frac{ x^2 }{ 2 } - 1 }\right)$, determine the intervals where the function is increasing and decreasing.

Submit as your final answer:

1. Interval(s) where the function is increasing
2. Interval(s) where the function is decreasing",,,
746dd4c5-1521-4d23-9036-77e4ded2dd2e,precalculus_review,False,,The final answer: $C=\frac{7}{25}-\frac{24}{25}\cdot i$,Divide $C = \frac{ (3-i)^2 }{ (3+i)^2 }$.,,,
7488ad33-1fbe-467c-afe4-e964b3e99a87,algebra,False,,"Add both values to your final answer here: $x=12500$, $y=10500$","If an investor invests $\$23\ 000$ into two bonds, the first one that pays $4\%$ in simple interest, and the second one paying $2\%$ simple interest, and the investor earns $\$710$ annual interest, how much was invested in each account?",,,
74f2e8e7-1487-4b76-8039-92dab68d4d30,algebra,False,,"The solutions to the given equations are:
1. $t=\frac{ 1 }{ 2 }$
2. $w=-9$
3. $b=1$
4. $r=\frac{ 5 }{ 2 }$
5. $x=4$
6. $m=\frac{ 61 }{ 10 }$
7. $w=\frac{ 26 }{ 5 }$","Solve the following equations:

1. $-t + (5t - 7) = -5$
2. $21 - 3(2 - w) = -12$
3. $9 = 8b - (2b - 3)$
4. $4.5r - 2r + 3(r - 1) = 10.75$
5. $1.2(x - 8) + 2.4(x + 1) = 7.2$
6. $4.9m + (-3.2m) - 13 = -2.63$
7. $4(2.25w + 3.1) - 2.75w = 44.9$",,,
74fc23ba-f1e6-4bf3-8e2e-70d75414bf97,sequences_series,False,,The final answer: $\frac{755}{243}$,"Calculate $\sqrt[3]{30}$ with an estimate error of $0.001$, using series expansion.",,,
755ad080-c182-4f30-96a4-1a2cb0462824,multivariable_calculus,False,,The final answer: $I=32\cdot\left(\frac{\pi}{2}-1\right)$,"Find $I=\int_{0}^\pi \int_{0}^{4 \cdot \sin\left(\theta\right)} \frac{ 4 }{ \sqrt{16-r^2} } \cdot r \, d r \, d \theta$.",,,
756c8302-f766-4e1a-980a-9d56e3adf724,integral_calc,False,,"$\int \frac{ \sqrt{1+x^2} }{ x } \, dx$ = $\sqrt{x^2+1}+\frac{1}{2}\cdot\ln\left(\left|\frac{\sqrt{x^2+1}-1}{\sqrt{x^2+1}+1}\right|\right)+C$","Compute the integral:
$$
\int \frac{ \sqrt{1+x^2} }{ x } \, dx
$$",,,
75d9bd99-c5d9-4b47-8d12-616de1d6f158,algebra,False,,$t$ = $\ln\left(\left(\frac{T-T_s}{T_0-T_s}\right)^{-\frac{1}{k}}\right)$,"Newton’s Law of Cooling states that the temperature $T$ of an object at any time $t$ can be described by the equation $T = T_{s} + (T_{0} - T_{s}) \cdot e^{-k \cdot t}$, where $T_{s}$ is the temperature of the surrounding environment, $T_{0}$ is the initial temperature of the object, and $k$ is the cooling rate. Use the definition of a logarithm along with properties of logarithms to solve the formula for time $t$ such that $t$ is equal to a single logarithm.",,,
772d7be7-01a3-4370-b536-4a7ceed86f31,precalculus_review,False,,The final answer: $x=-\frac{3}{2} \lor x=\frac{-3+\sqrt{10}}{2} \lor x=\frac{-3-\sqrt{10}}{2}$,Solve $x \cdot (x+1) \cdot (x+2) \cdot (x+3) = 0.5625$.,,,
774c7757-4ed5-43ae-b623-dac59dd300e8,integral_calc,False,,"$\int \frac{ \cos(2 \cdot x)^4 }{ \sin(2 \cdot x)^3 } \, dx$ = $C+\frac{3}{8}\cdot\ln\left(\frac{1+\cos(2\cdot x)}{1-\cos(2\cdot x)}\right)-\frac{\left(\cos(2\cdot x)\right)^3}{4-4\cdot\left(\cos(2\cdot x)\right)^2}-\frac{3}{4}\cdot\cos(2\cdot x)$","Compute the integral:
$$
\int \frac{ \cos(2 \cdot x)^4 }{ \sin(2 \cdot x)^3 } \, dx
$$",,,
77d38bbc-e5c6-48da-9bc0-143258d0e51e,differential_calc,False,,"1. The domain (in interval notation) $(-\infty,-6)\cup(-6,6)\cup(6,\infty)$
2. Vertical asymptotes $x=-6$, $x=6$
3. Horizontal asymptotes $y=0$
4. Slant asymptotes None
5. Intervals where the function is increasing $(-\infty,-6)$, $(6,\infty)$
6. Intervals where the function is decreasing $(-6,6)$
7. Intervals where the function is concave up $(-\infty,-6)$, $(-6,0)$
8. Intervals where the function is concave down $(0,6)$, $(6,\infty)$
9. Points of inflection $P(0,0)$","Make full curve sketching of $y = \ln\left(\left|\frac{ \frac{ x }{ 2 }-3 }{ \frac{ x }{ 2 }+3 }\right|\right)$ . Submit as your final answer:

1. The domain (in interval notation)
2. Vertical asymptotes
3. Horizontal asymptotes
4. Slant asymptotes
5. Intervals where the function is increasing
6. Intervals where the function is decreasing
7. Intervals where the function is concave up
8. Intervals where the function is concave down
9. Points of inflection",,,
7836bb59-a1e0-4aff-ba47-a97fb07b38df,integral_calc,False,,"$\int 3 \cdot \sin(2 \cdot x)^4 \cdot \cos(2 \cdot x)^2 \, dx$ = $\frac{3}{16}\cdot\left(x-\frac{\sin(8\cdot x)}{8}-\frac{\sin(4\cdot x)}{8}+\frac{\sin(12\cdot x)}{24}\right)+C$","Solve the integral:
$$
\int 3 \cdot \sin(2 \cdot x)^4 \cdot \cos(2 \cdot x)^2 \, dx
$$",,,
787ba86e-1894-49ad-9a6d-bb1607e13786,differential_calc,False,,"1. The domain (in interval notation): $\left[-1\cdot5^{2^{-1}},5^{2^{-1}}\right]$
2. Vertical asymptotes: None
3. Horizontal asymptotes: None
4. Slant asymptotes: None
5. Intervals where the function is increasing: $\left(-\frac{\sqrt{5}}{\sqrt{2}},\frac{\sqrt{5}}{\sqrt{2}}\right)$
6. Intervals where the function is decreasing: $\left(-\sqrt{5},-\frac{\sqrt{5}}{\sqrt{2}}\right)$, $\left(\frac{\sqrt{5}}{\sqrt{2}},\sqrt{5}\right)$
7. Intervals where the function is concave up: $\left(-\sqrt{5},0\right)$
8. Intervals where the function is concave down: $\left(0,\sqrt{5}\right)$
9. Points of inflection: $P(0,0)$","Sketch the curve:  
$y = 4 \cdot x \cdot \sqrt{5-x^2}$.

Submit as your final answer:

1. The domain (in interval notation)
2. Vertical asymptotes
3. Horizontal asymptotes
4. Slant asymptotes
5. Intervals where the function is increasing
6. Intervals where the function is decreasing
7. Intervals where the function is concave up
8. Intervals where the function is concave down
9. Points of inflection",,,
7888c61c-8515-4146-b87d-2ca3f2030b2c,sequences_series,False,,The final answer: $2.9926$,Compute $\sqrt[5]{240}$ with an accuracy of $0.0001$.,,,
78b5f141-fca2-40af-8f51-cf73f052b7db,differential_calc,False,,$y'$ = $\frac{1}{\left(\sin(x)\right)^2\cdot\left(\cos(x)\right)^6}$,Find the derivative of the function $y = \frac{ 3 \cdot \csc(x) - 2 \cdot \sin(x) }{ 5 \cdot \left(\cos(x)\right)^5 } - \frac{ 16 }{ 5 } \cdot \cot(2 \cdot x)$.,,,
790253e0-8f58-47bc-92b9-ac728a08533a,algebra,False,,The final answer: $\frac{6\cdot p-2\cdot q}{p\cdot q}$,"Subtract the rational expression, then simplify:

$$
\frac{ 12 }{ 2 \cdot q }-\frac{ 6 }{ 3 \cdot p }
$$",,,
795dc875-d474-4ccd-a036-0e9f12923e70,precalculus_review,False,,$\sec(\theta) + \tan(\theta)$ = $x+\sqrt{x^2-1}$ (Enter your solution as an expression using only the variable $x$.),"If $\tan(\theta) = \sqrt{x^2 - 1}$, find $\sec(\theta) + \tan(\theta)$.",,,
798ed40f-8175-4491-9920-ae86878a57a9,algebra,False,,The final answer: $\frac{101}{3}$,"The unit price of an item affects its supply and demand. That is, if the unit price goes up, the demand for the item will usually decrease. For example, a local newspaper currently has $84\ 000$ subscribers at a quarterly charge of $\$30$. Market research has suggested that if the owners raise the price to $\$34$, they would lose $9000$ subscribers. Assuming that subscriptions are linearly related to the price, what price should the newspaper charge for a quarterly subscription to maximize their revenue?",,,
79cc6592-1b0c-4b62-ac57-f7501f01bfae,algebra,False,,"The solutions to the given equations are:
1. $m=-8$
2. $h=3$
3. $t=0.166666666666667$
4. $t=-\frac{ 3 }{ 7 }$
5. $y=13$
6. $h=10$
7. $y=-9$","Solve the following equations:

1. $6 (m+4) - 2m = -8$
2. $44 = 4 (8+h)$
3. $0.75 (8t - 4) = -2$
4. $3 (5-t) - 4t = 18$
5. $2 (y-5) = 16$
6. $0.1 (h+20) = 3$
7. $7y + 3 (8-y) = -12$",,,
79d8b155-285b-42e4-852c-e2080b752e13,precalculus_review,False,,$k$ = $2$,"Find the value $k$ that satisfies the following integral equation:
$$
\int_{1}^k \log_{2}(x) \, dx = 2 - \frac{ 1 }{ \ln(2) }
$$",,,
7a75b4a6-486b-4925-b92c-8982e6bc632c,sequences_series,False,,$R$ = $0$,"Find the radius of convergence of the series:
$$
\sum_{k=1}^\infty \left(\frac{ \left(k!\right)^3 \cdot x^k }{ (2 \cdot k)! }\right)
$$",,,
7a7e986f-3a25-4d58-b29e-e84d61b1d013,precalculus_review,False,,The final answer: $x=-3 \lor x=3$,"Solve the following absolute value equation:

$x^2 - 2 \cdot |x| - 3 = 0$",,,
7ab2c0ae-7112-4339-907c-e65bac3a2548,multivariable_calculus,False,,$\kappa$ = $\frac{30}{x^{\frac{2}{5}}\cdot\left(25+4\cdot x^{\frac{6}{5}}\right)^{\frac{3}{2}}}$,The surface of a large cup is formed by revolving the graph of the function $y = 0.25 \cdot x^{1.6}$ from $x = 0$ to $x = 5$ about the $y$-axis (measured in centimeters). Find the curvature $\kappa$ of the generating curve as a function of $x$.,,,
7b259818-c9a0-4cac-9c03-146900fa791b,multivariable_calculus,False,,"$\int \int \int_{R} 3 \cdot y \, dV$ = $\frac{216-86\cdot\sqrt{2}-243\cdot\arcsin\left(\frac{1}{3}\right)}{8}$","Evaluate the integral:
$$
\int \int \int_{R} 3 \cdot y \, dV
$$
where $R$ is bounded by:
1. $0 \le x \le 1$
2. $0 \le y \le x$
3. $0 \le z \le \sqrt{9-y^2}$",,,
7b9cce25-460c-4712-bb49-a0d60ded955c,sequences_series,False,,$\sqrt{x+2}$ = $\sum_{n=0}^\infty\left(3^{\frac{1}{2}-n}\cdot C_{\frac{1}{2}}^n\cdot(x-1)^n\right)$,Use the substitution $(b+x)^r = (b+a)^r \cdot \left(1 + \frac{ x-a }{ b+a }\right)^r$ in the binomial expansion to find the Taylor series of the function $\sqrt{x+2}$ with the center $a=1$.,,,
7ce3adca-6f57-46b9-a522-ebaad3f0a35e,algebra,False,,"The possible number of positive zeros: $2$, $0$
The possible number of negative zeros: $2$, $0$","Use Descartes’ Rule of Signs to determine the possible number of positive and negative real zeros of the following polynomial:

$f(x) = 10 \cdot x^4 - 21 \cdot x^2 + 11$",,,
7d2b09cc-83d7-43ce-b44f-8ae789286891,sequences_series,False,,The Fourier series is: $\frac{\pi}{4}-\sum_{n=1}^\infty\left(\frac{\sin(n\cdot x)}{2\cdot n}\right)$,"Find the Fourier series of the function $\varphi(x) = \frac{ x }{ 4 }$ in the interval $(0,2 \cdot \pi)$.",,,
7db54c2b-7ca2-43b2-9fc5-f33d8b54d9b8,multivariable_calculus,False,,"1. The point(s) where the function has a maximum: $P(31,14)$
2. The point(s) where the function has a minimum: $P\left(-\frac{1033}{32},-\frac{69}{4}\right)$","The function $y=f(x)$ in parametric form is:

$x = t^5 - 5 \cdot t^3 - 20 \cdot t + 7$   

$y = 4 \cdot t^3 - 3 \cdot t^2 - 18 \cdot t + 3$ on the interval $\left(-2<t<2\right)$.

Find extreme values of this function. Submit as your final answer:

1. The point(s) where the function has a maximum or maxima
2. The point(s) where the function has a minimum or minima",,,
7dfe7434-cf7f-4e8b-bbf3-c870a7a0ef46,differential_calc,False,,The final answer: $\frac{f'(2)}{g'(-2)}=\frac{123}{8}$,"The following polynomial functions are given:

$f(x) = x^5 + x^4 + x + 11$

$g(x) = x^3 + x^2 - 10$

What is the value of $\frac{ f'(2) }{ g'(-2) }$?",,,
7e2fda44-9aea-49f6-88a4-cf14f2342966,integral_calc,False,,"$\int \frac{ x + \sqrt[3]{x^2} + \sqrt[6]{x} }{ x \cdot \left(1 + \sqrt[3]{x}\right) } \, dx$ = $C+6\cdot\left(\frac{1}{4}\cdot\sqrt[6]{x}^4+\arctan\left(\sqrt[6]{x}\right)\right)$","Compute the integral:
$$
\int \frac{ x + \sqrt[3]{x^2} + \sqrt[6]{x} }{ x \cdot \left(1 + \sqrt[3]{x}\right) } \, dx
$$",,,
7e6d17d0-89e3-4b9f-8c9c-48b2fae8878b,multivariable_calculus,False,,"1. $\frac{ d z }{d t}$: $\frac{e^t}{e^t+e^x}$
2. $\frac{ d z }{d t}$, when $x = t^3$: $\frac{3\cdot e^{t^3}\cdot t^2+e^t}{e^t+e^x}$","For the function $z = \ln\left(e^x + e^t\right)$, find:

1. $\frac{ d z }{d t}$
2. $\frac{ d z }{d t}$ when $x = t^3$",,,
7edd29b3-3371-4552-8048-2d9b0fdc6006,multivariable_calculus,False,,The final answer: $w=\frac{9}{11}\cdot i+\frac{6}{11}\cdot j-\frac{9}{11}\cdot k$,"The following vectors are given:

$u = 2 \cdot \mathbf{i} - 3 \cdot \mathbf{j} + 2 \cdot \mathbf{k}$

$v = 3 \cdot \mathbf{i} + 2 \cdot \mathbf{j} - 3 \cdot \mathbf{k}$

Find the following component:

Project of $u$ onto $v$",,,
7eedb03b-f388-4069-b2c8-b099c9c16fcf,multivariable_calculus,False,,The final answer: $(x-2)^2+(y-6)^2=50$,"Find the equation of a circle which passes through $(-3,1)$ and its center is on the same line with the centers of the following circles:

1. $(x-5)^2 + y^2 = 5$
2. $x^2 + (y-10)^2 = 130$",,,
7efd2ae1-d387-447f-ad12-4b0dc2ab7a22,differential_calc,False,,"1. The domain (in interval notation): $(-1\cdot\infty,\infty)$
2. Vertical asymptotes: None
3. Horizontal asymptotes: None
4. Slant asymptotes: None
5. Intervals where the function is increasing: $\left(-\infty,-\frac{\sqrt{3}}{\sqrt{2}}\right)$, $\left(0,\frac{\sqrt{3}}{\sqrt{2}}\right)$
6. Intervals where the function is decreasing: $\left(-\frac{\sqrt{3}}{\sqrt{2}},0\right)$, $\left(\frac{\sqrt{3}}{\sqrt{2}},\infty\right)$
7. Intervals where the function is concave up: $\left(-\frac{1}{\sqrt{2}},\frac{1}{\sqrt{2}}\right)$
8. Intervals where the function is concave down: $\left(-\infty,-\frac{1}{\sqrt{2}}\right)$, $\left(\frac{1}{\sqrt{2}},\infty\right)$
9. Points of inflection: $P\left(-\frac{1}{\sqrt{2}},-\frac{3}{4}\right)$, $P\left(\frac{1}{\sqrt{2}},-\frac{3}{4}\right)$","Sketch the curve:  

$y = 3 \cdot x^2 - x^4 - 2$.

Submit as your final answer:

1. The domain (in interval notation)
2. Vertical asymptotes (Leave blank if there are no vertical asymptotes)
3. Horizontal asymptotes (Leave blank if there are no horizontal asymptotes)
4. Slant asymptotes (Leave blank if there are no slant asymptotes)
5. Intervals where the function is increasing (Leave blank if there are no such intervals)
6. Intervals where the function is decreasing (Leave blank if there are no such intervals)
7. Intervals where the function is concave up (Leave blank if there are no such intervals)
8. Intervals where the function is concave down (Leave blank if there are no such intervals)
9. Points of inflection (Leave blank if there are no points of inflection)",,,
7f8713f5-81ca-4ec4-9134-e58d8b8b2c1e,differential_calc,False,,"1. The domain (in interval notation) $(-1\cdot\infty,\infty)$
2. Vertical asymptotes None
3. Horizontal asymptotes $y=-\pi$
4. Slant asymptotes None
5. Intervals where the function is increasing $(-\infty,0)$
6. Intervals where the function is decreasing $(0,\infty)$, $(-\infty,0)$
7. Intervals where the function is concave up $(0,\infty)$, $(-\infty,0)$
8. Intervals where the function is concave down None
9. Points of inflection None","Make full curve sketching of $y = 2 \cdot \arcsin\left(\frac{ 1-7 \cdot x^2 }{ 1+7 \cdot x^2 }\right)$. Submit as your final answer:

1. The domain (in interval notation)
2. Vertical asymptotes
3. Horizontal asymptotes
4. Slant asymptotes
5. Intervals where the function is increasing
6. Intervals where the function is decreasing
7. Intervals where the function is concave up
8. Intervals where the function is concave down
9. Points of inflection",,,
802213f1-06e1-4063-b572-53eecf9dc2fc,integral_calc,False,,The final answer: $2\cdot x\cdot\ln\left(\sqrt{2-x}+\sqrt{2+x}\right)-\left((C+x)-2\cdot\arcsin\left(\frac{x}{2}\right)\right)$,"Evaluate the integral:
$$
I = \int 2 \cdot \ln\left(\sqrt{2-x}+\sqrt{2+x}\right) \, dx
$$",,,
8061d2e1-8561-4f7f-9ae9-18f132ca2705,precalculus_review,False,,The final answer: $x=-3 \lor x=1$,Solve $\frac{ 1 }{ x \cdot (x+2) }-\frac{ 1 }{ (x+1)^2 }=\frac{ 1 }{ 12 }$,,,
80a14173-80b6-4e3b-ace4-a3ff3b2af70e,algebra,False,,The final answer: $31$,"A formula for the normal systolic blood pressure for a man age $A$, measured in mmHg, is given as $P = 0.006 \cdot A^2 - 0.02 \cdot A + 120$. Find the age to the nearest year of a man whose normal blood pressure measures $125$ mmHg.",,,
80f9d7db-f542-4e35-b4cf-2748290a1ac3,integral_calc,False,,"$\int \frac{ \tan(x) }{ \sqrt{\sin(x)^4+\cos(x)^4} } \, dx$ = $\frac{1}{2}\cdot\ln\left(\tan(x)^2+\sqrt{\tan(x)^4+1}\right)+C$","Compute the integral:
$$
\int \frac{ \tan(x) }{ \sqrt{\sin(x)^4+\cos(x)^4} } \, dx
$$",,,
8221ca9b-f6a2-4cfb-bf1a-ae2a389b6481,integral_calc,False,,"1. Submit the formula used: $\int{\left(\sin(u)\right)^n \cdot \left(\cos(u)\right)^m d u}=-\frac{ \left(\sin(u)\right)^{n-1} \cdot \left(\cos(u)\right)^{m+1} }{ n+m }+\frac{ n-1 }{ n+m } \cdot \int{\left(\sin(u)\right)^{n-2} \cdot \left(\cos(u)\right)^m d u}$, $\int{\left(\cos(u)\right)^3 d u}=\frac{ 1 }{ 3 } \cdot \left(2+\left(\cos(u)\right)^2\right) \cdot \sin(u)+c$ (For example: to evaluate $\int{(x+3)^2 \, dx}$ you would use and submit the formula $\int{u^n \, du}=\frac{ u^{n+1} }{ n+1 }+C$).
2. $\int{\left(\sin(y)\right)^2 \cdot \left(\cos(y)\right)^3 \, dy}$ = $-\frac{\sin(y)\cdot\left(\cos(y)\right)^4}{5}+\frac{1}{5}\cdot\frac{1}{3}\cdot\left(2+\left(\cos(y)\right)^2\right)\cdot\sin(y)+c$","Use the table of integrals to evaluate the integral $\int{\left(\sin(y)\right)^2 \cdot \left(\cos(y)\right)^3 \, dy}$.

Use this link to access the table of integrals: [Table of Integrals](https://openstax.org/books/calculus-volume-2/pages/a-table-of-integrals)",,,
82584e44-4d1a-47ba-99f9-7cf389b26994,differential_calc,False,,The first derivative is: $\frac{40\cdot b^3\cdot x^2}{9\cdot3^{\frac{2}{3}}\cdot\sqrt[3]{a+b\cdot x}}$,"Find the first derivative of the function:
$$
y = \left(3 \cdot a^2 - 2 \cdot a \cdot b \cdot x + \frac{ 5 }{ 3 } \cdot b^2 \cdot x^2\right) \cdot \sqrt[3]{\left(\frac{ a }{ 3 } + \frac{ b }{ 3 } \cdot x\right)^2}
$$",,,
82e1e37e-a913-4df5-bfa6-6fc6880a6ae2,sequences_series,False,,$\frac{ 1 }{ (x-1)^2 }$ = $\sum_{n=0}^\infty\left((n+1)\cdot x^n\right)$,Find the Taylor series of the given function $f(x) = \frac{ 1 }{ (x-1)^2 }$ centered at the indicated point: $a=0$ . (Hint: Differentiate $\frac{ 1 }{ 1-x }$.),,,
83a37faf-1b91-4237-bf28-3ddc2db64ef4,algebra,False,,"1. $\frac{1}{27}$ cm². (Enter an exact solution as a fraction.)
2. $2.52$ hours. (Enter an approximate solution rounded to 2 decimal places.)","A biologist observes that a certain bacterial colony triples every 4 hours and after 12 hours occupies 1 square centimeter.

1. How much area was occupied by the colony when first observed?
2. What is the doubling time for the colony?",,,
840a022b-2ef4-4fad-868b-52d564d2f551,sequences_series,False,,The final answer: $\frac{2}{(0.3)^3}\cdot\frac{(0.7)^4}{4!}$,Find a “reasonable” upper-bound on the error in approximating $f(x) = x \cdot \ln(x)$ by its 3rd order Taylor polynomial $P_{3}(x)$ at $a = 1$ valid for all values of $x$ such that $|x - 1| \leq 0.7$.,,,
849aee88-91bf-42c9-9241-e0e9af266311,integral_calc,False,,"$\int \frac{ \sqrt{4+x^2} }{ x } \, dx$ = $C+\sqrt{4+x^2}+\ln\left(\left|\frac{\sqrt{4+x^2}-2}{2+\sqrt{4+x^2}}\right|\right)$","Compute the integral:
$$
\int \frac{ \sqrt{4+x^2} }{ x } \, dx
$$",,,
84c6a419-c103-41d5-aad5-dd8e690c6e88,differential_calc,False,,$\lim_{x \to 0}\left(\frac{ -\sin(x) }{ x }\right)^{\frac{ 1 }{ 4 \cdot x^2 }}$ = $e^{-\frac{1}{24}}$,"Compute the limit:
$$
\lim_{x \to 0}\left(\frac{ -\sin(x) }{ x }\right)^{\frac{ 1 }{ 4 \cdot x^2 }}
$$",,,
84faeb60-6ed1-4ef8-b2cc-23a767cfb04e,precalculus_review,False,,"The final answer: $x=\frac{\pi}{2}+\pi\cdot k$, $y=\frac{\pi}{6}-\pi\cdot k$","Solve the following system of equations:

1. $x + y = \frac{ 2 \cdot \pi }{ 3 }$
2. $\frac{ \sin(x) }{ \sin(y) } = 2$",,,
85a160ac-e54e-409a-ab21-06d3510b70c4,differential_calc,False,,"Maximum Value: $\frac{2\cdot\sqrt{2}}{3}$
Minimum Value: $0$","Find the maximum and minimum values of the function $r = \frac{ 1 }{ 3 } \cdot \sin(x) + \sin\left(\frac{ x }{ 3 }\right)$ in the closed interval $\left[0, \frac{ 3 }{ 2 } \cdot \pi\right]$.",,,
85de5956-0bf2-4223-96e5-7ef262790fe9,algebra,False,,"The final answer: $x=3$, $y=2$","For what values of $x$ and $y$ does the following expression attain the minimum possible value?

$E = 5 \cdot x^2 + 9 \cdot y^2 - 12 \cdot x \cdot y - 6 \cdot x + 14$",,,
868594b4-04b6-4f77-abef-df1528a43633,precalculus_review,False,,The final answer: $\tan\left(\arcsin\left(\frac{3}{5}\right)+\arccos\left(\frac{5}{13}\right)\right)=-\frac{63}{16}$,Evaluate $\tan\left(\arcsin\left(\frac{ 3 }{ 5 }\right)+\arccos\left(\frac{ 5 }{ 13 }\right)\right)$.,,,
868d5f3c-4350-4fe7-b65b-161b591491ae,precalculus_review,False,,The final answer: $A=\frac{63}{2}$,"Vertices of a triangle are at the points $A(-1,3)$, $B(3,0)$, and $C(8,12)$. Calculate the area of the triangle.",,,
877845fa-0d38-4fcf-8281-44fe62452bb9,precalculus_review,False,,The final answer: $x=2$,Find zeros of $f(x) = \sqrt[3]{2 \cdot x - 3} + \sqrt[3]{3 \cdot x + 2} - 3$,,,
890b765f-9fef-41d3-8d6e-527bc60ef289,precalculus_review,False,,"1. Domain (with union): $(-\infty,-4)\cup(2,\infty)$
2. Range: $(-\infty,\infty)$","State the domain and range of the function $g\left(f(x)\right)$, if $g=\ln(x-5)$ and $f=x^2+2 \cdot x-3$.

1. Domain
2. Range",,,
8a17e27d-7c3c-4939-ba28-be82b61891e1,algebra,False,,The area of the triangle is $540$,"Find the area of a triangle bounded by the x-axis, the line $f(x) = 20 - \frac{ 1 }{ 3 } \cdot x$, and the line perpendicular to $f(x)$ that passes through the origin.",,,
8abb05f0-96ce-4d1d-9dff-c7fa6c8cadfd,sequences_series,False,,"1. The Taylor series in summation notation is $\sum_{n=0}^\infty\left((3\cdot n+2)\cdot x^n\right)$
2. The sum of the series is $\frac{21}{4}$","Determine the Taylor series for the function $f(x) = rac{ 2+x }{ (1-x)^2 }$, centered at $x = 0$.

Use this decomposition to find the sum of the series $\sum_{n=0}^\inftyrac{ 3 \cdot n+2 }{ 3^n }$.  

1. Submit the Taylor series in summation notation.
2. Submit the sum of the series.",,,
8ad2103d-d747-48b1-b491-43eafe0e61f7,algebra,False,,"1. $6$
2. $6$
3. $25,000$
4. $2,018$
5. $1,000,600$","1 cup = 8 fluid oz
1 pint = 2 cups = 16 fl oz
1 quart = 2 pints = 4 cups = 32 fluid oz
1 gal = 4 quarts = 8 pints = 16 cups = 128 fl oz

1 lb = 16 oz
1 ton = 2,000 lbs

1 kg = 1,000 g
1 metric ton = 1,000 kg

1 m = 100 cm
1 km = 1,000 m

1. A cake recipe calls for 12 cups of sugar at a bakery. How many pints is this?
2. Sandy has 1 quart and 1 pint of soda. How many cups can she divide this amount into?
3. Sonya drove 25 km to her friend’s house. What is this distance in meters?
4. What is 10 km and 90 m divided by 5?
5. What is 100 km and 60 m multiplied by 10?",,,
8aef53c4-bbd5-48c9-9b4b-0a53e6c60731,precalculus_review,False,,"1. $A(t)$ = $\pi\cdot\left(6-\frac{5}{t^2+1}\right)^2$ square centimeters
2. The exact area of the bacterial culture in $3$ hours = $\frac{121}{4}\cdot\pi$ square centimeters. The approximate area of the bacterial culture in $3$ hours = $95.03317777$ square centimeters.
3. $C(t)$ = $2\cdot\pi\cdot\left(6-\frac{5}{t^2+1}\right)$ centimeters
4. The exact circumference of the bacteria in $3$ hours = $11\cdot\pi$ centimeters. The approximate circumference of the bacteria in $3$ hours = $34.55751919$ centimeters.","A certain bacterium grows in culture in a circular region. The radius of the circle, measured in centimeters, is given by $r(t) = 6 - \frac{ 5 }{ t^2 + 1 }$, where $t$ is time measured in hours since a circle of a $1$-cm radius of the bacterium was put into the culture.

1. Express the area of the bacteria, $A(t)$, as a function of time.
2. Find the exact and approximate area of the bacterial culture in $3$ hours.
3. Express the circumference of the bacteria, $C(t)$, as a function of time.
4. Find the exact and approximate circumference of the bacteria in $3$ hours.",,,
8b3373eb-7660-447d-a3d1-2670f82467d0,algebra,False,,Price of the child’s ticket: None Price of the adult ticket: None,"Admission into an amusement park for $4$ children and $2$ adults is $\$116.90$. For $6$ children and $3$ adults, the admission is $\$175.35$. Assuming a different price for children and adults, what is the price of the child’s ticket and the price of the adult ticket? If there is no solution or infinitely many solutions, write $\text{None}$.",,,
